日付,製品コード,製品,販売数,単価,売上金額,曜日,月,年
2024-07-18,P005,製品E,391,3000,1173000,木,7,2024
2024-07-19,P001,製品A,127,1000,127000,金,7,2024
2024-07-19,P002,製品B,198,1500,297000,金,7,2024
2024-07-19,P003,製品C,245,2000,490000,金,7,2024
2024-07-19,P004,製品D,400,2500,1000000,金,7,2024
2024-07-19,P005,製品E,401,3000,1203000,金,7,2024
2024-07-20,P001,製品A,98,1000,98000,土,7,2024
2024-07-20,P002,製品B,132,1500,198000,土,7,2024
2024-07-20,P003,製品C,191,2000,382000,土,7,2024
2024-07-20,P004,製品D,223,2500,557500,土,7,2024
2024-07-20,P005,製品E,260,3000,780000,土,7,2024
2024-07-21,P001,製品A,79,1000,79000,日,7,2024
2024-07-21,P002,製品B,92,1500,138000,日,7,2024
2024-07-21,P003,製品C,127,2000,254000,日,7,2024
2024-07-21,P004,製品D,192,2500,480000,日,7,2024
2024-07-21,P005,製品E,221,3000,663000,日,7,2024
2024-07-22,P001,製品A,159,1000,159000,月,7,2024
2024-07-22,P002,製品B,186,1500,279000,月,7,2024
2024-07-22,P003,製品C,305,2000,610000,月,7,2024
2024-07-22,P004,製品D,375,2500,937500,月,7,2024
2024-07-22,P005,製品E,385,3000,1155000,月,7,2024
2024-07-23,P001,製品A,126,1000,126000,火,7,2024
2024-07-23,P002,製品B,187,1500,280500,火,7,2024
2024-07-23,P003,製品C,307,2000,614000,火,7,2024
2024-07-23,P004,製品D,318,2500,795000,火,7,2024
2024-07-23,P005,製品E,415,3000,1245000,火,7,2024
2024-07-24,P001,製品A,156,1000,156000,水,7,2024
2024-07-24,P002,製品B,214,1500,321000,水,7,2024
2024-07-24,P003,製品C,280,2000,560000,水,7,2024
2024-07-24,P004,製品D,356,2500,890000,水,7,2024
2024-07-24,P005,製品E,406,3000,1218000,水,7,2024
2024-07-25,P001,製品A,135,1000,135000,木,7,2024
2024-07-25,P002,製品B,231,1500,346500,木,7,2024
2024-07-25,P003,製品C,272,2000,544000,木,7,2024
2024-07-25,P004,製品D,351,2500,877500,木,7,2024
2024-07-25,P005,製品E,458,3000,1374000,木,7,2024
2024-07-26,P001,製品A,124,1000,124000,金,7,2024
2024-07-26,P002,製品B,241,1500,361500,金,7,2024
2024-07-26,P003,製品C,257,2000,514000,金,7,2024
2024-07-26,P004,製品D,344,2500,860000,金,7,2024
2024-07-26,P005,製品E,443,3000,1329000,金,7,2024
2024-07-27,P001,製品A,110,1000,110000,土,7,2024
2024-07-27,P002,製品B,143,1500,214500,土,7,2024
2024-07-27,P003,製品C,192,2000,384000,土,7,2024
2024-07-27,P004,製品D,284,2500,710000,土,7,2024
2024-07-27,P005,製品E,289,3000,867000,土,7,2024
2024-07-28,P001,製品A,69,1000,69000,日,7,2024
2024-07-28,P002,製品B,114,1500,171000,日,7,2024
2024-07-28,P003,製品C,136,2000,272000,日,7,2024
2024-07-28,P004,製品D,197,2500,492500,日,7,2024
2024-07-28,P005,製品E,232,3000,696000,日,7,2024
2024-07-29,P001,製品A,139,1000,139000,月,7,2024
2024-07-29,P002,製品B,244,1500,366000,月,7,2024
2024-07-29,P003,製品C,288,2000,576000,月,7,2024
2024-07-29,P004,製品D,329,2500,822500,月,7,2024
2024-07-29,P005,製品E,469,3000,1407000,月,7,2024
2024-07-30,P001,製品A,132,1000,132000,火,7,2024
2024-07-30,P002,製品B,195,1500,292500,火,7,2024
2024-07-30,P003,製品C,301,2000,602000,火,7,2024
2024-07-30,P004,製品D,393,2500,982500,火,7,2024
2024-07-30,P005,製品E,467,3000,1401000,火,7,2024
2024-07-31,P001,製品A,128,1000,128000,水,7,2024
2024-07-31,P002,製品B,218,1500,327000,水,7,2024
2024-07-31,P003,製品C,268,2000,536000,水,7,2024
2024-07-31,P004,製品D,312,2500,780000,水,7,2024
2024-07-31,P005,製品E,408,3000,1224000,水,7,2024
2024-08-01,P001,製品A,115,1000,115000,木,8,2024
2024-08-01,P002,製品B,184,1500,276000,木,8,2024
2024-08-01,P003,製品C,271,2000,542000,木,8,2024
2024-08-01,P004,製品D,353,2500,882500,木,8,2024
2024-08-01,P005,製品E,361,3000,1083000,木,8,2024
2024-08-02,P001,製品A,116,1000,116000,金,8,2024
2024-08-02,P002,製品B,216,1500,324000,金,8,2024
2024-08-02,P003,製品C,257,2000,514000,金,8,2024
2024-08-02,P004,製品D,339,2500,847500,金,8,2024
2024-08-02,P005,製品E,339,3000,1017000,金,8,2024
2024-08-03,P001,製品A,99,1000,99000,土,8,2024
2024-08-03,P002,製品B,127,1500,190500,土,8,2024
2024-08-03,P003,製品C,162,2000,324000,土,8,2024
2024-08-03,P004,製品D,234,2500,585000,土,8,2024
2024-08-03,P005,製品E,312,3000,936000,土,8,2024
2024-08-04,P001,製品A,58,1000,58000,日,8,2024
2024-08-04,P002,製品B,91,1500,136500,日,8,2024
2024-08-04,P003,製品C,120,2000,240000,日,8,2024
2024-08-04,P004,製品D,156,2500,390000,日,8,2024
2024-08-04,P005,製品E,197,3000,591000,日,8,2024
2024-08-05,P001,製品A,141,1000,141000,月,8,2024
2024-08-05,P002,製品B,201,1500,301500,月,8,2024
2024-08-05,P003,製品C,282,2000,564000,月,8,2024
2024-08-05,P004,製品D,367,2500,917500,月,8,2024
2024-08-05,P005,製品E,393,3000,1179000,月,8,2024
2024-08-06,P001,製品A,116,1000,116000,火,8,2024
2024-08-06,P002,製品B,183,1500,274500,火,8,2024
2024-08-06,P003,製品C,284,2000,568000,火,8,2024
2024-08-06,P004,製品D,291,2500,727500,火,8,2024
2024-08-06,P005,製品E,357,3000,1071000,火,8,2024
2024-08-07,P001,製品A,117,1000,117000,水,8,2024
2024-08-07,P002,製品B,210,1500,315000,水,8,2024
2024-08-07,P003,製品C,270,2000,540000,水,8,2024
2024-08-07,P004,製品D,313,2500,782500,水,8,2024
2024-08-07,P005,製品E,422,3000,1266000,水,8,2024
2024-08-08,P001,製品A,131,1000,131000,木,8,2024
2024-08-08,P002,製品B,168,1500,252000,木,8,2024
2024-08-08,P003,製品C,274,2000,548000,木,8,2024
2024-08-08,P004,製品D,372,2500,930000,木,8,2024
2024-08-08,P005,製品E,413,3000,1239000,木,8,2024
2024-08-09,P001,製品A,118,1000,118000,金,8,2024
2024-08-09,P002,製品B,213,1500,319500,金,8,2024
2024-08-09,P003,製品C,224,2000,448000,金,8,2024
2024-08-09,P004,製品D,287,2500,717500,金,8,2024
2024-08-09,P005,製品E,407,3000,1221000,金,8,2024
2024-08-10,P001,製品A,85,1000,85000,土,8,2024
2024-08-10,P002,製品B,149,1500,223500,土,8,2024
2024-08-10,P003,製品C,193,2000,386000,土,8,2024
2024-08-10,P004,製品D,235,2500,587500,土,8,2024
2024-08-10,P005,製品E,279,3000,837000,土,8,2024
2024-08-11,P001,製品A,66,1000,66000,日,8,2024
2024-08-11,P002,製品B,98,1500,147000,日,8,2024
2024-08-11,P003,製品C,111,2000,222000,日,8,2024
2024-08-11,P004,製品D,177,2500,442500,日,8,2024
2024-08-11,P005,製品E,212,3000,636000,日,8,2024
2024-08-12,P001,製品A,135,1000,135000,月,8,2024
2024-08-12,P002,製品B,184,1500,276000,月,8,2024
2024-08-12,P003,製品C,223,2000,446000,月,8,2024
2024-08-12,P004,製品D,362,2500,905000,月,8,2024
2024-08-12,P005,製品E,408,3000,1224000,月,8,2024
2024-08-13,P001,製品A,117,1000,117000,火,8,2024
2024-08-13,P002,製品B,177,1500,265500,火,8,2024
2024-08-13,P003,製品C,289,2000,578000,火,8,2024
2024-08-13,P004,製品D,311,2500,777500,火,8,2024
2024-08-13,P005,製品E,333,3000,999000,火,8,2024
2024-08-14,P001,製品A,122,1000,122000,水,8,2024
2024-08-14,P002,製品B,182,1500,273000,水,8,2024
2024-08-14,P003,製品C,244,2000,488000,水,8,2024
2024-08-14,P004,製品D,310,2500,775000,水,8,2024
2024-08-14,P005,製品E,418,3000,1254000,水,8,2024
2024-08-15,P001,製品A,118,1000,118000,木,8,2024
2024-08-15,P002,製品B,204,1500,306000,木,8,2024
2024-08-15,P003,製品C,265,2000,530000,木,8,2024
2024-08-15,P004,製品D,313,2500,782500,木,8,2024
2024-08-15,P005,製品E,357,3000,1071000,木,8,2024
2024-08-16,P001,製品A,135,1000,135000,金,8,2024
2024-08-16,P002,製品B,167,1500,250500,金,8,2024
2024-08-16,P003,製品C,268,2000,536000,金,8,2024
2024-08-16,P004,製品D,303,2500,757500,金,8,2024
2024-08-16,P005,製品E,397,3000,1191000,金,8,2024
2024-08-17,P001,製品A,98,1000,98000,土,8,2024
2024-08-17,P002,製品B,122,1500,183000,土,8,2024
2024-08-17,P003,製品C,182,2000,364000,土,8,2024
2024-08-17,P004,製品D,229,2500,572500,土,8,2024
2024-08-17,P005,製品E,306,3000,918000,土,8,2024
2024-08-18,P001,製品A,64,1000,64000,日,8,2024
2024-08-18,P002,製品B,93,1500,139500,日,8,2024
2024-08-18,P003,製品C,111,2000,222000,日,8,2024
2024-08-18,P004,製品D,173,2500,432500,日,8,2024
2024-08-18,P005,製品E,211,3000,633000,日,8,2024
2024-08-19,P001,製品A,122,1000,122000,月,8,2024
2024-08-19,P002,製品B,204,1500,306000,月,8,2024
2024-08-19,P003,製品C,287,2000,574000,月,8,2024
2024-08-19,P004,製品D,311,2500,777500,月,8,2024
2024-08-19,P005,製品E,376,3000,1128000,月,8,2024
2024-08-20,P001,製品A,123,1000,123000,火,8,2024
2024-08-20,P002,製品B,175,1500,262500,火,8,2024
2024-08-20,P003,製品C,286,2000,572000,火,8,2024
2024-08-20,P004,製品D,340,2500,850000,火,8,2024
2024-08-20,P005,製品E,406,3000,1218000,火,8,2024
2024-08-21,P001,製品A,124,1000,124000,水,8,2024
2024-08-21,P002,製品B,175,1500,262500,水,8,2024
2024-08-21,P003,製品C,283,2000,566000,水,8,2024
2024-08-21,P004,製品D,291,2500,727500,水,8,2024
2024-08-21,P005,製品E,434,3000,1302000,水,8,2024
2024-08-22,P001,製品A,113,1000,113000,木,8,2024
2024-08-22,P002,製品B,204,1500,306000,木,8,2024
2024-08-22,P003,製品C,256,2000,512000,木,8,2024
2024-08-22,P004,製品D,325,2500,812500,木,8,2024
2024-08-22,P005,製品E,384,3000,1152000,木,8,2024
2024-08-23,P001,製品A,131,1000,131000,金,8,2024
2024-08-23,P002,製品B,206,1500,309000,金,8,2024
2024-08-23,P003,製品C,227,2000,454000,金,8,2024
2024-08-23,P004,製品D,360,2500,900000,金,8,2024
2024-08-23,P005,製品E,372,3000,1116000,金,8,2024
2024-08-24,P001,製品A,87,1000,87000,土,8,2024
2024-08-24,P002,製品B,132,1500,198000,土,8,2024
2024-08-24,P003,製品C,157,2000,314000,土,8,2024
2024-08-24,P004,製品D,196,2500,490000,土,8,2024
2024-08-24,P005,製品E,244,3000,732000,土,8,2024
2024-08-25,P001,製品A,68,1000,68000,日,8,2024
2024-08-25,P002,製品B,101,1500,151500,日,8,2024
2024-08-25,P003,製品C,137,2000,274000,日,8,2024
2024-08-25,P004,製品D,164,2500,410000,日,8,2024
2024-08-25,P005,製品E,190,3000,570000,日,8,2024
2024-08-26,P001,製品A,125,1000,125000,月,8,2024
2024-08-26,P002,製品B,222,1500,333000,月,8,2024
2024-08-26,P003,製品C,271,2000,542000,月,8,2024
2024-08-26,P004,製品D,341,2500,852500,月,8,2024
2024-08-26,P005,製品E,415,3000,1245000,月,8,2024
2024-08-27,P001,製品A,141,1000,141000,火,8,2024
2024-08-27,P002,製品B,198,1500,297000,火,8,2024
2024-08-27,P003,製品C,260,2000,520000,火,8,2024
2024-08-27,P004,製品D,366,2500,915000,火,8,2024
2024-08-27,P005,製品E,380,3000,1140000,火,8,2024
2024-08-28,P001,製品A,114,1000,114000,水,8,2024
2024-08-28,P002,製品B,206,1500,309000,水,8,2024
2024-08-28,P003,製品C,240,2000,480000,水,8,2024
2024-08-28,P004,製品D,295,2500,737500,水,8,2024
2024-08-28,P005,製品E,340,3000,1020000,水,8,2024
2024-08-29,P001,製品A,142,1000,142000,木,8,2024
2024-08-29,P002,製品B,211,1500,316500,木,8,2024
2024-08-29,P003,製品C,293,2000,586000,木,8,2024
2024-08-29,P004,製品D,348,2500,870000,木,8,2024
2024-08-29,P005,製品E,333,3000,999000,木,8,2024
2024-08-30,P001,製品A,111,1000,111000,金,8,2024
2024-08-30,P002,製品B,210,1500,315000,金,8,2024
2024-08-30,P003,製品C,235,2000,470000,金,8,2024
2024-08-30,P004,製品D,366,2500,915000,金,8,2024
2024-08-30,P005,製品E,424,3000,1272000,金,8,2024
2024-08-31,P001,製品A,99,1000,99000,土,8,2024
2024-08-31,P002,製品B,120,1500,180000,土,8,2024
2024-08-31,P003,製品C,162,2000,324000,土,8,2024
2024-08-31,P004,製品D,228,2500,570000,土,8,2024
2024-08-31,P005,製品E,270,3000,810000,土,8,2024
2024-09-01,P001,製品A,55,1000,55000,日,9,2024
2024-09-01,P002,製品B,78,1500,117000,日,9,2024
2024-09-01,P003,製品C,107,2000,214000,日,9,2024
2024-09-01,P004,製品D,144,2500,360000,日,9,2024
2024-09-01,P005,製品E,157,3000,471000,日,9,2024
2024-09-02,P001,製品A,100,1000,100000,月,9,2024
2024-09-02,P002,製品B,158,1500,237000,月,9,2024
2024-09-02,P003,製品C,226,2000,452000,月,9,2024
2024-09-02,P004,製品D,288,2500,720000,月,9,2024
2024-09-02,P005,製品E,369,3000,1107000,月,9,2024
2024-09-03,P001,製品A,117,1000,117000,火,9,2024
2024-09-03,P002,製品B,151,1500,226500,火,9,2024
2024-09-03,P003,製品C,232,2000,464000,火,9,2024
2024-09-03,P004,製品D,265,2500,662500,火,9,2024
2024-09-03,P005,製品E,337,3000,1011000,火,9,2024
2024-09-04,P001,製品A,105,1000,105000,水,9,2024
2024-09-04,P002,製品B,152,1500,228000,水,9,2024
2024-09-04,P003,製品C,206,2000,412000,水,9,2024
2024-09-04,P004,製品D,266,2500,665000,水,9,2024
2024-09-04,P005,製品E,320,3000,960000,水,9,2024
2024-09-05,P001,製品A,112,1000,112000,木,9,2024
2024-09-05,P002,製品B,187,1500,280500,木,9,2024
2024-09-05,P003,製品C,226,2000,452000,木,9,2024
2024-09-05,P004,製品D,287,2500,717500,木,9,2024
2024-09-05,P005,製品E,336,3000,1008000,木,9,2024
2024-09-06,P001,製品A,105,1000,105000,金,9,2024
2024-09-06,P002,製品B,160,1500,240000,金,9,2024
2024-09-06,P003,製品C,250,2000,500000,金,9,2024
2024-09-06,P004,製品D,318,2500,795000,金,9,2024
2024-09-06,P005,製品E,337,3000,1011000,金,9,2024
2024-09-07,P001,製品A,86,1000,86000,土,9,2024
2024-09-07,P002,製品B,108,1500,162000,土,9,2024
2024-09-07,P003,製品C,172,2000,344000,土,9,2024
2024-09-07,P004,製品D,194,2500,485000,土,9,2024
2024-09-07,P005,製品E,210,3000,630000,土,9,2024
2024-09-08,P001,製品A,54,1000,54000,日,9,2024
2024-09-08,P002,製品B,78,1500,117000,日,9,2024
2024-09-08,P003,製品C,116,2000,232000,日,9,2024
2024-09-08,P004,製品D,140,2500,350000,日,9,2024
2024-09-08,P005,製品E,181,3000,543000,日,9,2024
2024-09-09,P001,製品A,99,1000,99000,月,9,2024
2024-09-09,P002,製品B,194,1500,291000,月,9,2024
2024-09-09,P003,製品C,232,2000,464000,月,9,2024
2024-09-09,P004,製品D,316,2500,790000,月,9,2024
2024-09-09,P005,製品E,300,3000,900000,月,9,2024
2024-09-10,P001,製品A,128,1000,128000,火,9,2024
2024-09-10,P002,製品B,164,1500,246000,火,9,2024
2024-09-10,P003,製品C,212,2000,424000,火,9,2024
2024-09-10,P004,製品D,280,2500,700000,火,9,2024
2024-09-10,P005,製品E,378,3000,1134000,火,9,2024
2024-09-11,P001,製品A,117,1000,117000,水,9,2024
2024-09-11,P002,製品B,170,1500,255000,水,9,2024
2024-09-11,P003,製品C,241,2000,482000,水,9,2024
2024-09-11,P004,製品D,278,2500,695000,水,9,2024
2024-09-11,P005,製品E,379,3000,1137000,水,9,2024
2024-09-12,P001,製品A,126,1000,126000,木,9,2024
2024-09-12,P002,製品B,174,1500,261000,木,9,2024
2024-09-12,P003,製品C,217,2000,434000,木,9,2024
2024-09-12,P004,製品D,293,2500,732500,木,9,2024
2024-09-12,P005,製品E,298,3000,894000,木,9,2024
2024-09-13,P001,製品A,125,1000,125000,金,9,2024
2024-09-13,P002,製品B,152,1500,228000,金,9,2024
2024-09-13,P003,製品C,238,2000,476000,金,9,2024
2024-09-13,P004,製品D,278,2500,695000,金,9,2024
2024-09-13,P005,製品E,320,3000,960000,金,9,2024
2024-09-14,P001,製品A,88,1000,88000,土,9,2024
2024-09-14,P002,製品B,137,1500,205500,土,9,2024
2024-09-14,P003,製品C,146,2000,292000,土,9,2024
2024-09-14,P004,製品D,220,2500,550000,土,9,2024
2024-09-14,P005,製品E,233,3000,699000,土,9,2024
2024-09-15,P001,製品A,63,1000,63000,日,9,2024
2024-09-15,P002,製品B,78,1500,117000,日,9,2024
2024-09-15,P003,製品C,129,2000,258000,日,9,2024
2024-09-15,P004,製品D,121,2500,302500,日,9,2024
2024-09-15,P005,製品E,193,3000,579000,日,9,2024
2024-09-16,P001,製品A,97,1000,97000,月,9,2024
2024-09-16,P002,製品B,155,1500,232500,月,9,2024
2024-09-16,P003,製品C,220,2000,440000,月,9,2024
2024-09-16,P004,製品D,267,2500,667500,月,9,2024
2024-09-16,P005,製品E,312,3000,936000,月,9,2024
2024-09-17,P001,製品A,128,1000,128000,火,9,2024
2024-09-17,P002,製品B,155,1500,232500,火,9,2024
2024-09-17,P003,製品C,205,2000,410000,火,9,2024
2024-09-17,P004,製品D,284,2500,710000,火,9,2024
2024-09-17,P005,製品E,362,3000,1086000,火,9,2024
2024-09-18,P001,製品A,105,1000,105000,水,9,2024
2024-09-18,P002,製品B,158,1500,237000,水,9,2024
2024-09-18,P003,製品C,249,2000,498000,水,9,2024
2024-09-18,P004,製品D,294,2500,735000,水,9,2024
2024-09-18,P005,製品E,344,3000,1032000,水,9,2024
2024-09-19,P001,製品A,117,1000,117000,木,9,2024
2024-09-19,P002,製品B,183,1500,274500,木,9,2024
2024-09-19,P003,製品C,217,2000,434000,木,9,2024
2024-09-19,P004,製品D,289,2500,722500,木,9,2024
2024-09-19,P005,製品E,336,3000,1008000,木,9,2024
2024-09-20,P001,製品A,109,1000,109000,金,9,2024
2024-09-20,P002,製品B,187,1500,280500,金,9,2024
2024-09-20,P003,製品C,225,2000,450000,金,9,2024
2024-09-20,P004,製品D,316,2500,790000,金,9,2024
2024-09-20,P005,製品E,349,3000,1047000,金,9,2024
2024-09-21,P001,製品A,73,1000,73000,土,9,2024
2024-09-21,P002,製品B,130,1500,195000,土,9,2024
2024-09-21,P003,製品C,178,2000,356000,土,9,2024
2024-09-21,P004,製品D,216,2500,540000,土,9,2024
2024-09-21,P005,製品E,219,3000,657000,土,9,2024
2024-09-22,P001,製品A,62,1000,62000,日,9,2024
2024-09-22,P002,製品B,88,1500,132000,日,9,2024
2024-09-22,P003,製品C,103,2000,206000,日,9,2024
2024-09-22,P004,製品D,122,2500,305000,日,9,2024
2024-09-22,P005,製品E,153,3000,459000,日,9,2024
2024-09-23,P001,製品A,105,1000,105000,月,9,2024
2024-09-23,P002,製品B,174,1500,261000,月,9,2024
2024-09-23,P003,製品C,198,2000,396000,月,9,2024
2024-09-23,P004,製品D,318,2500,795000,月,9,2024
2024-09-23,P005,製品E,366,3000,1098000,月,9,2024
2024-09-24,P001,製品A,102,1000,102000,火,9,2024
2024-09-24,P002,製品B,166,1500,249000,火,9,2024
2024-09-24,P003,製品C,214,2000,428000,火,9,2024
2024-09-24,P004,製品D,274,2500,685000,火,9,2024
2024-09-24,P005,製品E,373,3000,1119000,火,9,2024
2024-09-25,P001,製品A,103,1000,103000,水,9,2024
2024-09-25,P002,製品B,150,1500,225000,水,9,2024
2024-09-25,P003,製品C,216,2000,432000,水,9,2024
2024-09-25,P004,製品D,321,2500,802500,水,9,2024
2024-09-25,P005,製品E,339,3000,1017000,水,9,2024
2024-09-26,P001,製品A,110,1000,110000,木,9,2024
2024-09-26,P002,製品B,176,1500,264000,木,9,2024
2024-09-26,P003,製品C,224,2000,448000,木,9,2024
2024-09-26,P004,製品D,287,2500,717500,木,9,2024
2024-09-26,P005,製品E,290,3000,870000,木,9,2024
2024-09-27,P001,製品A,115,1000,115000,金,9,2024
2024-09-27,P002,製品B,163,1500,244500,金,9,2024
2024-09-27,P003,製品C,249,2000,498000,金,9,2024
2024-09-27,P004,製品D,275,2500,687500,金,9,2024
2024-09-27,P005,製品E,292,3000,876000,金,9,2024
2024-09-28,P001,製品A,85,1000,85000,土,9,2024
2024-09-28,P002,製品B,125,1500,187500,土,9,2024
2024-09-28,P003,製品C,139,2000,278000,土,9,2024
2024-09-28,P004,製品D,218,2500,545000,土,9,2024
2024-09-28,P005,製品E,261,3000,783000,土,9,2024
2024-09-29,P001,製品A,50,1000,50000,日,9,2024
2024-09-29,P002,製品B,90,1500,135000,日,9,2024
2024-09-29,P003,製品C,103,2000,206000,日,9,2024
2024-09-29,P004,製品D,154,2500,385000,日,9,2024
2024-09-29,P005,製品E,152,3000,456000,日,9,2024
2024-09-30,P001,製品A,101,1000,101000,月,9,2024
2024-09-30,P002,製品B,195,1500,292500,月,9,2024
2024-09-30,P003,製品C,203,2000,406000,月,9,2024
2024-09-30,P004,製品D,277,2500,692500,月,9,2024
2024-09-30,P005,製品E,373,3000,1119000,月,9,2024
2024-10-01,P001,製品A,100,1000,100000,火,10,2024
2024-10-01,P002,製品B,139,1500,208500,火,10,2024
2024-10-01,P003,製品C,205,2000,410000,火,10,2024
2024-10-01,P004,製品D,270,2500,675000,火,10,2024
2024-10-01,P005,製品E,279,3000,837000,火,10,2024
2024-10-02,P001,製品A,84,1000,84000,水,10,2024
2024-10-02,P002,製品B,134,1500,201000,水,10,2024
2024-10-02,P003,製品C,192,2000,384000,水,10,2024
2024-10-02,P004,製品D,248,2500,620000,水,10,2024
2024-10-02,P005,製品E,327,3000,981000,水,10,2024
2024-10-03,P001,製品A,97,1000,97000,木,10,2024
2024-10-03,P002,製品B,139,1500,208500,木,10,2024
2024-10-03,P003,製品C,170,2000,340000,木,10,2024
2024-10-03,P004,製品D,261,2500,652500,木,10,2024
2024-10-03,P005,製品E,247,3000,741000,木,10,2024
2024-10-04,P001,製品A,86,1000,86000,金,10,2024
2024-10-04,P002,製品B,159,1500,238500,金,10,2024
2024-10-04,P003,製品C,165,2000,330000,金,10,2024
2024-10-04,P004,製品D,249,2500,622500,金,10,2024
2024-10-04,P005,製品E,300,3000,900000,金,10,2024
2024-10-05,P001,製品A,60,1000,60000,土,10,2024
2024-10-05,P002,製品B,90,1500,135000,土,10,2024
2024-10-05,P003,製品C,121,2000,242000,土,10,2024
2024-10-05,P004,製品D,182,2500,455000,土,10,2024
2024-10-05,P005,製品E,191,3000,573000,土,10,2024
2024-10-06,P001,製品A,49,1000,49000,日,10,2024
2024-10-06,P002,製品B,80,1500,120000,日,10,2024
2024-10-06,P003,製品C,100,2000,200000,日,10,2024
2024-10-06,P004,製品D,112,2500,280000,日,10,2024
2024-10-06,P005,製品E,144,3000,432000,日,10,2024
2024-10-07,P001,製品A,98,1000,98000,月,10,2024
2024-10-07,P002,製品B,126,1500,189000,月,10,2024
